2.251970889850454682e+01,1.464042211490628915e+02,1.225119800000000048e+01,1.570512999999999920e+04
2.252406889850454519e+01,1.474042211490628915e+02,1.224377999999999922e+01,1.568510299999999916e+04
2.252418289850454869e+01,1.484042211490628915e+02,1.224261100000000013e+01,1.571387999999999920e+04
2.252371389850454264e+01,1.494042211490628915e+02,1.223905799999999999e+01,1.561699500000000080e+04
2.252665489850454250e+01,1.504042211490628915e+02,1.223376900000000056e+01,1.562911100000000079e+04
2.252501889850454830e+01,1.514042211490628915e+02,1.223125300000000060e+01,1.558091799999999967e+04
2.253061089850454835e+01,1.524042211490628915e+02,1.222274600000000078e+01,1.553912900000000081e+04
2.253245089850454974e+01,1.534042211490628915e+02,1.222193399999999919e+01,1.549332500000000073e+04
2.253311389850454560e+01,1.544042211490628915e+02,1.221359999999999957e+01,1.548419700000000012e+04
2.253600089850454680e+01,1.554042211490628915e+02,1.221387900000000037e+01,1.544510299999999916e+04
2.253595089850454514e+01,1.564042211490628915e+02,1.220995600000000003e+01,1.539719499999999971e+04
2.253681389850454764e+01,1.574042211490628915e+02,1.220214400000000055e+01,1.536570900000000074e+04
2.254184089850454242e+01,1.584042211490628915e+02,1.219782299999999964e+01,1.533739300000000003e+04
2.254130389850454463e+01,1.594042211490628915e+02,1.219371199999999966e+01,1.528980800000000090e+04
2.254344789850454234e+01,1.604042211490628915e+02,1.218757699999999922e+01,1.523314500000000044e+04
2.254715589850454904e+01,1.614042211490628915e+02,1.218387300000000018e+01,1.522367000000000007e+04
2.254562089850454498e+01,1.624042211490628915e+02,1.218042100000000083e+01,1.517608300000000054e+04
2.255027089850455013e+01,1.634042211490628915e+02,1.217736149999999995e+01,1.513736800000000039e+04
2.255113089850454244e+01,1.644042211490628915e+02,1.217253999999999969e+01,1.509786399999999958e+04
2.255254589850454749e+01,1.654042211490628915e+02,1.217135599999999940e+01,1.504053800000000047e+04
2.255580689850454945e+01,1.664042211490628915e+02,1.216285000000000061e+01,1.501025100000000020e+04
2.255661589850454263e+01,1.674042211490628915e+02,1.215903300000000087e+01,1.496358300000000054e+04
2.255709689850454680e+01,1.684042211490628915e+02,1.215364300000000064e+01,1.489378700000000026e+04
2.256216589850454568e+01,1.694042211490628915e+02,1.215387800000000063e+01,1.489413199999999961e+04
2.256233089850454832e+01,1.704042211490628915e+02,1.214506300000000039e+01,1.487272199999999975e+04
2.256573689850454656e+01,1.714042211490628915e+02,1.214103399999999944e+01,1.483177100000000064e+04
2.256727089850454249e+01,1.724042211490628915e+02,1.213866299999999931e+01,1.475905800000000090e+04
2.256675489850454852e+01,1.734042211490628915e+02,1.213384500000000088e+01,1.475507599999999911e+04
2.256912089850455061e+01,1.744042211490628915e+02,1.213317999999999941e+01,1.469452299999999923e+04
2.257301489850454246e+01,1.754042211490628915e+02,1.212301500000000054e+01,1.464985900000000038e+04
2.257292789850454540e+01,1.764042211490628915e+02,1.212489300000000014e+01,1.461379500000000007e+04
2.257609089850454254e+01,1.774042211490628915e+02,1.212158299999999933e+01,1.457221399999999994e+04
2.257501789850454799e+01,1.784042211490628915e+02,1.210940899999999942e+01,1.452790999999999985e+04
2.257801089850454446e+01,1.794042211490628915e+02,1.210811799999999927e+01,1.448390999999999985e+04
2.258120589850454962e+01,1.804042211490628915e+02,1.210369700000000037e+01,1.446393399999999929e+04
2.258362389850454832e+01,1.814042211490628915e+02,1.210010800000000053e+01,1.444729099999999926e+04
2.258278489850454918e+01,1.824042211490628915e+02,1.210106999999999999e+01,1.437286199999999917e+04
2.258812089850454896e+01,1.834042211490628915e+02,1.209497299999999953e+01,1.436248300000000017e+04
2.258717089850454229e+01,1.844042211490628915e+02,1.209285099999999957e+01,1.433090500000000065e+04
2.258803789850454535e+01,1.854042211490628915e+02,1.208211099999999938e+01,1.426751599999999962e+04
2.259033089850454701e+01,1.864042211490628915e+02,1.207935600000000065e+01,1.423880700000000070e+04
2.259044089850454284e+01,1.874042211490628915e+02,1.207756400000000063e+01,1.417964799999999923e+04
2.259491589850454574e+01,1.884042211490628915e+02,1.207176300000000069e+01,1.413946600000000035e+04
2.259545289850454708e+01,1.894042211490628915e+02,1.206578599999999923e+01,1.410939700000000084e+04
2.259529689850455014e+01,1.904042211490628915e+02,1.206676399999999916e+01,1.407235299999999916e+04
2.259846289850455037e+01,1.914042211490628915e+02,1.206126599999999982e+01,1.403643750000000000e+04
2.260144589850455077e+01,1.924042211490628915e+02,1.205880450000000081e+01,1.399648500000000058e+04
2.260281589850454509e+01,1.934042211490628915e+02,1.204541099999999965e+01,1.394038099999999940e+04
2.260463489850454977e+01,1.944042211490628915e+02,1.204829499999999953e+01,1.388903700000000026e+04
2.260317089850455119e+01,1.954042211490628915e+02,1.204362099999999991e+01,1.385444199999999910e+04
2.260655789850454767e+01,1.964042211490628915e+02,1.203615100000000027e+01,1.383413600000000042e+04
2.260950289850454453e+01,1.974042211490628915e+02,1.203150800000000054e+01,1.378163899999999921e+04
2.260907089850454810e+01,1.984042211490628915e+02,1.203243600000000058e+01,1.371543300000000090e+04
2.261159289850454712e+01,1.994042211490628915e+02,1.202905400000000036e+01,1.370677499999999964e+04
2.261100089850454964e+01,2.004042211490628915e+02,1.202426099999999920e+01,1.361996800000000076e+04
2.261426389850454655e+01,2.014042211490628915e+02,1.201410500000000070e+01,1.361673400000000038e+04
2.261659789850455127e+01,2.024042211490628915e+02,1.201430000000000042e+01,1.355581600000000071e+04
2.261573589850454269e+01,2.034042211490628915e+02,1.200753199999999943e+01,1.352866899999999987e+04
2.261990589850454825e+01,2.044042211490628915e+02,1.200126649999999984e+01,1.349353800000000047e+04
2.261941689850454651e+01,2.054042211490628915e+02,1.200099600000000066e+01,1.346011199999999917e+04
2.262154589850455011e+01,2.064042211490628915e+02,1.199428400000000039e+01,1.337684699999999975e+04
2.262444089850454532e+01,2.074042211490628915e+02,1.198792650000000037e+01,1.335808200000000033e+04
2.262391889850454874e+01,2.084042211490628915e+02,1.198853199999999930e+01,1.328560900000000038e+04
2.262444489850454943e+01,2.094042211490628915e+02,1.198257100000000008e+01,1.324561599999999999e+04
2.262615789850454462e+01,2.104042211490628915e+02,1.197551299999999941e+01,1.320188199999999961e+04
2.262790489850454279e+01,2.114042211490628915e+02,1.197069499999999920e+01,1.317119599999999991e+04
2.262993089850454709e+01,2.124042211490628915e+02,1.196183000000000085e+01,1.314307699999999932e+04
2.262892089850454269e+01,2.134042211490628915e+02,1.196693199999999990e+01,1.309957400000000052e+04
2.263019789850454799e+01,2.144042211490628915e+02,1.195317799999999941e+01,1.303200699999999961e+04
2.263181889850454809e+01,2.154042211490628915e+02,1.195105700000000049e+01,1.300274400000000060e+04
2.263205489850454910e+01,2.164042211490628915e+02,1.194760800000000067e+01,1.298303600000000006e+04
2.263270389850454478e+01,2.174042211490628915e+02,1.194740700000000011e+01,1.289165400000000045e+04
2.263394089850454804e+01,2.184042211490628915e+02,1.193665500000000002e+01,1.288352900000000045e+04
2.263574789850454749e+01,2.194042211490628915e+02,1.193616300000000052e+01,1.281976800000000003e+04
2.263725489850455119e+01,2.204042211490628915e+02,1.192906799999999912e+01,1.278808499999999913e+04
2.263880689850454786e+01,2.214042211490628915e+02,1.193041799999999952e+01,1.271877700000000004e+04
2.263875789850455078e+01,2.224042211490628915e+02,1.191459749999999929e+01,1.269789600000000064e+04
2.263686589850454567e+01,2.234042211490628915e+02,1.191648200000000024e+01,1.262542100000000028e+04
2.264002089850454524e+01,2.244042211490628915e+02,1.191160600000000080e+01,1.262388899999999921e+04
2.264213789850455072e+01,2.254042211490628915e+02,1.191058800000000062e+01,1.253312299999999959e+04
2.263978089850454722e+01,2.264042211490628915e+02,1.190128900000000023e+01,1.252826100000000042e+04
2.264058489850454947e+01,2.274042211490628915e+02,1.190155099999999955e+01,1.248254800000000068e+04
2.264135089850454818e+01,2.284042211490628915e+02,1.190010700000000021e+01,1.240862199999999939e+04
2.264446789850454422e+01,2.294042211490628915e+02,1.189372000000000007e+01,1.235567200000000048e+04
2.264649789850454908e+01,2.304042211490628915e+02,1.189104750000000088e+01,1.232706500000000051e+04
2.264541389850455033e+01,2.314042211490628915e+02,1.188788899999999948e+01,1.227722299999999996e+04
2.264639489850454268e+01,2.324042211490628915e+02,1.188688299999999920e+01,1.224195399999999972e+04
2.264885489850454547e+01,2.334042211490628915e+02,1.187705300000000008e+01,1.221256300000000010e+04
2.265063089850454503e+01,2.344042211490628915e+02,1.187866299999999953e+01,1.213912500000000000e+04
2.264956889850454758e+01,2.354042211490628915e+02,1.187392499999999984e+01,1.212284300000000076e+04
2.265089589850455098e+01,2.364042211490628915e+02,1.187011399999999917e+01,1.205354399999999987e+04
2.265153689850454555e+01,2.374042211490628915e+02,1.186408400000000007e+01,1.201855299999999988e+04
2.265407789850454279e+01,2.384042211490628915e+02,1.186338100000000040e+01,1.194084699999999975e+04
2.265302089850455047e+01,2.394042211490628915e+02,1.185924149999999955e+01,1.192240699999999924e+04
2.265641589850454807e+01,2.404042211490628915e+02,1.185819099999999970e+01,1.186031300000000010e+04
2.265460089850454750e+01,2.414042211490628915e+02,1.184982300000000066e+01,1.184896600000000035e+04
2.265862889850454565e+01,2.424042211490628915e+02,1.185120200000000068e+01,1.175392300000000068e+04
2.265740089850454808e+01,2.434042211490628915e+02,1.184777300000000011e+01,1.172575200000000041e+04
2.266009289850454422e+01,2.444042211490628915e+02,1.183925799999999917e+01,1.166509599999999955e+04
2.265931889850454439e+01,2.454042211490628915e+02,1.183746799999999944e+01,1.159727599999999984e+04
2.265920089850455099e+01,2.464042211490628915e+02,1.183485899999999980e+01,1.157897949999999946e+04
2.266052489850454776e+01,2.474042211490628915e+02,1.182790999999999926e+01,1.152201599999999962e+04
2.266239789850455111e+01,2.484042211490628915e+02,1.182298199999999966e+01,1.147509599999999955e+04
2.266277489850454430e+01,2.494042211490628915e+02,1.182321100000000058e+01,1.143371099999999933e+04
2.266303489850454866e+01,2.504042211490628915e+02,1.181937199999999955e+01,1.138038700000000063e+04
2.266663089850455037e+01,2.514042211490628915e+02,1.181758100000000056e+01,1.129833300000000054e+04
2.266611689850454781e+01,2.524042211490628915e+02,1.181119900000000023e+01,1.126713999999999942e+04
2.266525889850454689e+01,2.534042211490628915e+02,1.180949000000000026e+01,1.120298699999999917e+04
2.266472789850454461e+01,2.544042211490628915e+02,1.180727699999999913e+01,1.117130899999999929e+04
2.266738289850454890e+01,2.554042211490628915e+02,1.180273200000000067e+01,1.109299799999999959e+04
2.266842089850455011e+01,2.564042211490628915e+02,1.179571900000000007e+01,1.103837099999999919e+04
2.267005089850454880e+01,2.574042211490628915e+02,1.179807950000000005e+01,1.103890400000000045e+04
2.266782589850454244e+01,2.584042211490628915e+02,1.179474899999999948e+01,1.098209599999999955e+04
2.267195289850454998e+01,2.594042211490628915e+02,1.179128900000000080e+01,1.088307799999999952e+04
2.267496289850454261e+01,2.604042211490628915e+02,1.178725299999999976e+01,1.084706199999999990e+04
2.267301389850454996e+01,2.614042211490628915e+02,1.178379200000000004e+01,1.080831899999999951e+04
2.267213589850454980e+01,2.624042211490628915e+02,1.178103400000000001e+01,1.074256400000000031e+04
2.267556589850454429e+01,2.634042211490628915e+02,1.177706700000000062e+01,1.069757899999999972e+04
2.267386789850454676e+01,2.644042211490628915e+02,1.177435299999999962e+01,1.066041699999999946e+04
2.267611489850455087e+01,2.654042211490628915e+02,1.177476000000000056e+01,1.059215699999999924e+04
2.267796089850454422e+01,2.664042211490628915e+02,1.177006100000000011e+01,1.055137399999999980e+04
2.267964089850454457e+01,2.674042211490628915e+02,1.176551199999999930e+01,1.051634300000000076e+04
2.268006089850454998e+01,2.684042211490628915e+02,1.176898500000000070e+01,1.050022600000000057e+04
2.268039089850454815e+01,2.694042211490628915e+02,1.176412799999999947e+01,1.040596199999999953e+04
2.268357089850454855e+01,2.704042211490628915e+02,1.175865899999999975e+01,1.037189600000000064e+04
2.268554489850454559e+01,2.714042211490628915e+02,1.175573100000000082e+01,1.031154900000000089e+04
2.268540389850454275e+01,2.724042211490628915e+02,1.175640399999999985e+01,1.031227050000000054e+04
2.268490389850455102e+01,2.734042211490628915e+02,1.175290200000000063e+01,1.023060800000000017e+04
2.268793689850454243e+01,2.744042211490628915e+02,1.174973199999999984e+01,1.017760399999999936e+04
2.269125589850455071e+01,2.754042211490628915e+02,1.174793999999999983e+01,1.014776800000000003e+04
2.269159889850454448e+01,2.764042211490628915e+02,1.174733900000000020e+01,1.009591699999999946e+04
2.269082789850455129e+01,2.774042211490628915e+02,1.174406399999999984e+01,1.005980899999999929e+04
2.269323589850454681e+01,2.784042211490628915e+02,1.174479900000000043e+01,1.004496700000000055e+04
2.269497089850455041e+01,2.794042211490628915e+02,1.174070599999999942e+01,9.985194999999999709e+03
2.269567689850454428e+01,2.804042211490628915e+02,1.173390500000000003e+01,9.945451999999999316e+03
2.269644089850454804e+01,2.814042211490628915e+02,1.173182599999999987e+01,9.876836999999999534e+03
2.269639389850454236e+01,2.824042211490628915e+02,1.173339999999999961e+01,9.847515999999999622e+03
2.270006389850454553e+01,2.834042211490628915e+02,1.172927100000000067e+01,9.767488999999999578e+03
2.270172089850454711e+01,2.844042211490628915e+02,1.172052099999999975e+01,9.756441999999999098e+03
2.270350089850455078e+01,2.854042211490628915e+02,1.172719099999999948e+01,9.718601000000000568e+03
2.270354689850454832e+01,2.864042211490628915e+02,1.173128200000000021e+01,9.733437500000000000e+03
2.270684089850454512e+01,2.874042211490628915e+02,1.172642300000000048e+01,9.644950999999999112e+03
2.270697089850455086e+01,2.884042211490628915e+02,1.171594799999999914e+01,9.582112999999999374e+03
2.271015789850454780e+01,2.894042211490628915e+02,1.172351600000000005e+01,9.579352000000000771e+03
2.270909689850454782e+01,2.904042211490628915e+02,1.171806600000000032e+01,9.532500000000000000e+03
2.271036689850454238e+01,2.914042211490628915e+02,1.171659299999999959e+01,9.508484000000000378e+03
2.271341089850454864e+01,2.924042211490628915e+02,1.171799850000000021e+01,9.432579999999999927e+03
2.271573789850454972e+01,2.934042211490628915e+02,1.171949099999999966e+01,9.446101000000000568e+03
2.271590589850454478e+01,2.944042211490628915e+02,1.171318100000000051e+01,9.430220999999999549e+03
2.271689789850454844e+01,2.954042211490628915e+02,1.171340099999999929e+01,9.380611000000000786e+03
2.271737489850454494e+01,2.964042211490628915e+02,1.171533400000000036e+01,9.276138999999999214e+03
2.272026589850455025e+01,2.974042211490628915e+02,1.171236099999999958e+01,9.291576999999999316e+03
2.272276489850455050e+01,2.984042211490628915e+02,1.170963000000000065e+01,9.224861000000000786e+03
2.272104089850454756e+01,2.994042211490628915e+02,1.170859199999999944e+01,9.263833000000000538e+03
2.272207789850455129e+01,3.004042211490628915e+02,1.170853199999999994e+01,9.213972999999999956e+03
2.272438089850454901e+01,3.014042211490628915e+02,1.170948699999999931e+01,9.147002000000000407e+03
2.272798689850454679e+01,3.024042211490628915e+02,1.170360600000000062e+01,9.131295000000000073e+03
2.272642089850454994e+01,3.034042211490628915e+02,1.170256200000000035e+01,9.095792999999999665e+03
2.272822789850454939e+01,3.044042211490628915e+02,1.170885200000000026e+01,9.074106999999999971e+03
2.272764389850454236e+01,3.054042211490628915e+02,1.169974200000000053e+01,9.010807000000000698e+03
2.273305089850455118e+01,3.064042211490628915e+02,1.170003200000000021e+01,8.963630999999999403e+03
2.272967389850455078e+01,3.074042211490628915e+02,1.170354099999999953e+01,8.947896000000000640e+03
2.273266389850454772e+01,3.084042211490628915e+02,1.170447799999999994e+01,8.911134000000000015e+03
2.273368089850454510e+01,3.094042211490628915e+02,1.169842599999999955e+01,8.873030000000000655e+03
2.273784089850455103e+01,3.104042211490628915e+02,1.169965099999999936e+01,8.800896000000000640e+03
2.273573089850454920e+01,3.114042211490628915e+02,1.169741250000000043e+01,8.820302999999999884e+03
2.274094089850454736e+01,3.124042211490628915e+02,1.169891299999999923e+01,8.782929000000000087e+03
2.274069789850454981e+01,3.134042211490628915e+02,1.168953199999999981e+01,8.726093000000000757e+03
2.274065089850454768e+01,3.144042211490628915e+02,1.169151399999999974e+01,8.688954999999999927e+03
2.274115589850454455e+01,3.154042211490628915e+02,1.169328800000000079e+01,8.660061999999999898e+03
2.274180389850454986e+01,3.164042211490628915e+02,1.168470600000000026e+01,8.583350000000000364e+03
